"index","id","name","alias","type","rating","review_count","price","location","latitude","longitude"
"1188","n0nQibnhCOYfZmlxf6S-zA","So Sushi","so-sushi-tarzana","sushi","4.5",812,"2",91356,"34.1725","-118.56"
"1189","1yKPHQU_vqGJIzDuCXdGVg","Kai Ramen","kai-ramen-los-angeles","ramen","4.5",664,"2",91403,"34.1525","-118.461"
"1190","qMLhJN2v-Mjm5j3XfRcMNw","Salad Farm","salad-farm-chatsworth","salad","4",137,"2",91311,"34.2349","-118.588"
"1191","dsrAQtt896H2Bd0E6qhgbw","Stanley's Restaurant","stanleys-restaurant-los-angeles","tradamerican","4",192,"2",91403,"34.1501","-118.449"
"1192","9i0aRrGaKsK5ox1H2oL7aQ","The Gate To the Mediterranean","the-gate-to-the-mediterranean-encino-2","mediterranean","3.5",338,"2",91316,"34.1598","-118.502"
"1193","ccK4MdiwGnSz6JA79W25fQ","Melody's Fresh Mexican Kitchen","melodys-fresh-mexican-kitchen-reseda","mexican","4",615,"1",91335,"34.1933","-118.536"
"1194","vaQduLQ19_8ldWPp5VN8Fg","Samba Brazilian Steakhouse and Lounge","samba-brazilian-steakhouse-and-lounge-universal-city-2","brazilian","3",1241,"3",91608,"34.1366","-118.352"
"1195","Du02F0O4rTOppp36BAfRqg","El Incomparable Peruvian Cuisine","el-incomparable-peruvian-cuisine-reseda","peruvian","4",253,"2",91335,"34.2095","-118.555"
"1196","bvRZKq-zuY1SqwhE3KgcyQ","Popkoffs","popkoffs-north-hollywood","salad","5",2,"2",91605,"34.1941","-118.365"
"1197","BNtWXYerxMK5zJBk8o_pYg","Frosty Queen","frosty-queen-granada-hills","icecream","3.5",323,"1",91344,"34.2652","-118.518"
"1198","6X2qcEF8fwtfYNUBX5ckTA","WaBa Grill","waba-grill-northridge","hotdogs","4",131,"1",91325,"34.2357","-118.535"
"1199","ouXkdYgLAdyHrtTRksv7_g","Papillon International Bakery","papillon-international-bakery-los-angeles-5","desserts","4",185,"1",91325,"34.2216","-118.51"
"1200","m4OacbHjyPjiE8W2UVkG8A","Lee's Wine Bistro","lees-wine-bistro-valencia","tradamerican","4.5",114,"2",91355,"34.418","-118.564"
"1201","_n_Ygjx98QD9PK8VVPaW6w","Crab Mentality","crab-mentality-santa-clarita-2","seafood","4",161,"2",91351,"34.417","-118.475"
"1202","V2ejuh8yUoKIY6y1mbrMHw","Tender Greens","tender-greens-woodland-hills","salad","4",348,"2",91367,"34.1862","-118.605"
"1203","HNahb59zm2UxsTUUJetk5w","zpizza","zpizza-northridge","pizza","4",151,"2",91326,"34.2738","-118.554"
"1204","aX7XtSXoBzm6XKpuYDgAvw","LA Lasagna","la-lasagna-northridge-2","italian","4",182,"1",91324,"34.2249","-118.535"
"1205","K7ZYSwO_dBhzUeQ9kEThrw","Freebirds World Burrito","freebirds-world-burrito-granada-hills","mexican","3",429,"1",91344,"34.2652","-118.525"
"1206","pQF7xSy-chb7m6HAbSrpbQ","Toppers Pizza Place - Canyon Country","toppers-pizza-place-canyon-country-santa-clarita-2","pizza","4",272,"2",91387,"34.4168","-118.455"
"1207","8ac_vzyLG8w38lfs8ELRjg","Woodlands Indian Cuisine","woodlands-indian-cuisine-chatsworth","indpak","4.5",245,"2",91311,"34.2493","-118.606"
"1208","HRIxYLR5KMj1XfL22cspXA","Lala's Argentine Grill","lalas-argentine-grill-studio-city","argentine","4",1305,"2",91604,"34.1433","-118.392"
"1209","Vnsr1TzYdEQBHxPA3qqBpw","Runway Restaurant & Lounge","runway-restaurant-and-lounge-woodland-hills-2","tradamerican","4",16,"2",91367,"34.1861","-118.597"
"1210","kQjOEKDhNkNlFwFagvukWQ","Hot Wok Cafe","hot-wok-cafe-northridge","chinese","4",202,"2",91324,"34.2367","-118.537"
"1211","ZwlxV_2CGdhLpMZxuQEABQ","Black Angus Steakhouse","black-angus-steakhouse-northridge","sportsbars","3.5",456,"2",91324,"34.2367","-118.563"
"1212","ePLo6qu9jkj5Wgq9wXLeEg","Fruzion","fruzion-los-angeles","creperies","5",286,"1",91311,"34.2572","-118.6"
"1213","L3949_lAV_a7eLhfM5nmUg","Gordon Biersch Brewery Restaurant","gordon-biersch-brewery-restaurant-burbank","newamerican","3.5",809,"2",91502,"34.18","-118.308"
"1214","_ilI4Knop17ZFODCoYsUxQ","Flavor of India","flavor-of-india-studio-city-3","indpak","4.5",424,"2",91604,"34.1433","-118.402"
"1215","jNAKiScdPds6Pf4jL98gXg","Panzanella Ristorante","panzanella-ristorante-sherman-oaks","sicilian","4",405,"3",91403,"34.1521","-118.458"
"1216","AQriQ8WL5ZZ2ImW6lIojQQ","Barone's","barones-valley-glen","italian","3.5",696,"2",91401,"34.1791","-118.432"
"1217","v2a63G6GLopN4U6f385FzA","Gio Cucina Napoletana","gio-cucina-napoletana-encino","italian","4",208,"2",91436,"34.1551","-118.479"
"1218","EvSaypTXFsbtSskaHRNHmA","Sharky's Woodfired Mexican Grill","sharkys-woodfired-mexican-grill-chatsworth-2","mexican","3.5",221,"2",91311,"34.2578","-118.578"
"1219","fWuMtaUKgC8Qnohwpdz3ng","Springbok Bar & Grill","springbok-bar-and-grill-van-nuys","sportsbars","4",652,"2",91406,"34.187","-118.486"
"1220","VF2TN0jBrjhPiJkIgQPUrw","Toppers Pizza Place","toppers-pizza-place-santa-clarita-2","pizza","4",646,"2",91355,"34.4156","-118.55"
"1221","OXYeg4g2PazPsrNzVBuoJQ","My Hero Submarine Sandwich Shoppe","my-hero-submarine-sandwich-shoppe-northridge","sandwiches","4",290,"1",91324,"34.2432","-118.535"
"1222","VI25QqpAN2d7KbRqwaCNHQ","Hook Burger","hook-burger-burbank","burgers","4",1035,"2",91502,"34.1911","-118.329"
"1223","1V4fdvliv9K8XiCgJoCsjw","Café de Olla","café-de-olla-burbank","tradamerican","4.5",1692,"2",91506,"34.1848","-118.337"
"1224","4WsG7089Gx8ogjNvExxBCA","Barrel & Ashes","barrel-and-ashes-studio-city-2","bbq","3.5",1278,"2",91604,"34.1423","-118.389"
"1225","VhY2bifI1sMxI_Qp342KVg","Lilian's Bread & Sweets","lilians-bread-and-sweets-northridge","bakeries","4",70,"1",91324,"34.2318","-118.553"
"1226","PEiCBdxWusSKwv-9MvhqMQ","Roy's Restaurant","roys-restaurant-woodland-hills-6","seafood","4",797,"3",91367,"34.1864","-118.606"
"1227","_tuCGRkgV0azNJs4B4cLkg","Kimchi Korean BBQ","kimchi-korean-bbq-simi-valley-2","korean","4.5",65,"2",93063,"34.278","-118.71"
"1228","PnUglaZHS4WlP36Qar_Ulg","Jasmine Thai Cuisine","jasmine-thai-cuisine-porter-ranch","thai","3.5",417,"2",91326,"34.2751","-118.563"
"1229","xXc1ISRa1t004yz90xViPQ","Daglas Drive In","daglas-drive-in-winnetka","burgers","4",584,"1",91306,"34.1934","-118.57"
"1230","LAi17W8p9Z567NG-P01aNg","Grandma Kim's Family Diner","grandma-kims-family-diner-canoga-park","korean","4",448,"2",91304,"34.2223","-118.605"
"1231","ixk3Ka-JpJafZ2jwy80F-Q","SCV Fish Market","scv-fish-market-santa-clarita-2","seafoodmarkets","4.5",167,"2",91350,"34.4212","-118.542"
"1232","dtCVjnGGqynLVKBvw-ZASQ","Mofongos","mofongos-north-hollywood-2","latin","4",845,"2",91601,"34.1754","-118.381"
"1233","zZ3C8oo_kKFuB8oHO4JDQQ","Yemen Roll","yemen-roll-los-angeles-4","mideastern","5",4,"1",91324,"34.24","-118.555"
"1234","zMLr6jxSWEFqYQAPgJ7zMA","The Crabby Crab","the-crabby-crab-sherman-oaks","seafood","4",854,"2",91403,"34.1524","-118.449"
"1235","yq4h4EASxG1qtHVpHAcM1Q","Hog's Head Pub","hogs-head-pub-universal-city-2","pubs","4",62,"2",91608,"34.1389","-118.354"
"1236","cWGbuH2kSfbSzzbp99caPg","Freshii","freshii-northridge-2","vegetarian","4",286,"1",91324,"34.2423","-118.56"
"1237","Ck-TQfvD5dvLnpnILg7BeQ","Chick-fil-A","chick-fil-a-santa-clarita-2","hotdogs","4",388,"1",91355,"34.418","-118.558"
"1238","EBQQo8ZA98HCm93Uv8cgqg","Koko's Middle Eastern Restaurant","kokos-middle-eastern-restaurant-van-nuys","mideastern","4.5",144,"2",91406,"34.1944","-118.502"
"1239","2OXJUpu3tZPrpiuSVXeBqw","Fabrocini's Beverly Glen","fabrocinis-beverly-glen-los-angeles-3","italian","4",181,"2",90077,"34.1279","-118.445"
"1240","ikMeKgS7QMvITkPUEvDd_Q","ICONIC Eats","iconic-eats-santa-clarita","newamerican","4",164,"2",91355,"34.4193","-118.546"
"1241","rO4NnZQQ7_LjC9jGjAWwNQ","Takatis","takatis-van-nuys","peruvian","4",437,"2",91401,"34.1882","-118.448"
"1242","pP5Mb7eHZlFfoRQHwoSktg","Gatten Sushi","gatten-sushi-granada-hills","sushi","3",409,"2",91344,"34.2655","-118.525"
"1243","hBlbVeUF2anUA7nPFk28ew","Carnival Restaurant","carnival-restaurant-sherman-oaks","mideastern","4",790,"2",91423,"34.1497","-118.431"
"1244","yppprxz9wB6jryabgZTRpQ","Black Bear Diner","black-bear-diner-santa-clarita-2","diners","3",320,"2",91355,"34.4164","-118.549"
"1245","6qXqW-3JyoPWjcV7NQnXJQ","P.F. Chang's","p-f-changs-sherman-oaks-4","asianfusion","3",490,"2",91403,"34.1558","-118.467"
"1246","D2dA60fVCyAt4Ejp-GRSKw","Hopia Like It - Winnetka","hopia-like-it-winnetka-winnetka","filipino","4",78,"1",91306,"34.2087","-118.573"
"1247","tMy6S2sbsYLERY_Vdwdk5g","Baith Al Halal","baith-al-halal-north-valley","grocery","4.5",6,"2",91344,"34.2652","-118.516"
"1248","0vwudjA5XyQk-zuBvgdLjA","Gorditas Durango Mexican Grill","gorditas-durango-mexican-grill-north-hollywood","mexican","4",107,"1",91605,"34.1933","-118.388"
"1249","D3VUJE1Ye4qFWiypiavtOw","MA'S Italian Kitchen","mas-italian-kitchen-burbank-2","italian","4.5",334,"2",91505,"34.1548","-118.346"
"1250","xjiQ-C7UmOo9QaQNQ5SRYw","Churros La Paloma","churros-la-paloma-canoga-park","foodstands","4.5",21,"1",91303,"34.2011","-118.589"
"1251","eLheqNL8dd4lhgPpA54EMQ","An Indian Affaire","an-indian-affaire-valencia","indpak","4.5",476,"2",91355,"34.4217","-118.547"
"1252","bBNBndq4EZSX3akrLoPhQw","Farmer Boys","farmer-boys-northridge","diners","3",316,"2",91324,"34.2347","-118.535"
"1253","dGRUYyFyXcobzWDF6LglLg","Ramen Izakaya","ramen-izakaya-los-angeles-4","ramen","4.5",111,"2",91401,"34.1871","-118.432"
"1254","ILUNXSGyNlOtSVvqCchwRw","Flame and Skewers","flame-and-skewers-santa-clarita-3","mediterranean","4.5",273,"2",91355,"34.4035","-118.551"
"1255","x8gkUvXMt9ros2G9n72_CA","Haig Kabob House","haig-kabob-house-north-hollywood","kebab","4.5",76,"2",91605,"34.1937","-118.414"
"1256","l2ErWoMqEbYcziso7yqr3g","Nealie's skillet","nealies-skillet-santa-clarita","breakfast_brunch","4",329,"2",91355,"34.3929","-118.56"
"1257","m5PX8mbR3yb-2DuWFSMlaQ","Numero Uno","numero-uno-granada-hills","pizza","3.5",185,"2",91344,"34.2652","-118.522"
"1258","34-jeD-uZsAlxxkNy3WNGw","Jimmy's Burgers","jimmys-burgers-north-hollywood","burgers","4.5",281,"1",91605,"34.2059","-118.388"
"1259","CMZqVJ-omyeh7OwgHvRMUA","The Thirsty Merchant","the-thirsty-merchant-valley-village","newamerican","4",161,"2",91607,"34.1575","-118.404"
"1260","F1lmrS8ndRg16gIVCl5wVg","Kabosu","kabosu-los-angeles-2","japanese","4",364,"2",91602,"34.1524","-118.353"
"1261","gAnhUcmhIWzZ6ErtK2SX5w","Cookin' With Lenny","cookin-with-lenny-chatsworth-3","bbq","3.5",587,"2",91311,"34.238","-118.636"
"1262","AFOQHw6XWufaP0tNzSPJ4Q","Islands Restaurant","islands-restaurant-los-angeles-7","burgers","4.5",202,"2",91303,"34.1896","-118.604"
"1263","NN3dNwsJz6TteeYe5wWcLA","Tropical Buffet & Grill","tropical-buffet-and-grill-northridge-2","buffets","3",230,"2",91324,"34.2343","-118.559"
"1264","hqpODVir_UYf63RspaJrUQ","MOD Pizza","mod-pizza-valencia","pizza","4.5",376,"2",91381,"34.3918","-118.573"
"1265","3lbDx-0_9ekMc1_On3lUPQ","NM Cafe","nm-cafe-canoga-park","newamerican","4",78,"2",91303,"34.19","-118.605"
"1266","gIjhFEpO4LRu5tAq-iIHzw","Applebee's Grill + Bar","applebees-grill-bar-chatsworth-2","tradamerican","3",356,"2",91311,"34.2389","-118.572"
"1267","EQEbDFC5gShIpVhyGDX8CQ","Ramen Nippon","ramen-nippon-reseda","ramen","3.5",847,"2",91335,"34.1959","-118.536"
"1268","vA2mAQLPE7xyePPr7UwjSg","Mantee Cafe","mantee-cafe-studio-city-3","mediterranean","4.5",742,"2",91604,"34.1398","-118.37"
"1269","mAED59bhFeiMAey_6z9nBA","Daily Grill","daily-grill-burbank-2","tradamerican","3.5",340,"2",91505,"34.1945","-118.347"
"1270","su5ZDnHpgrZoW9H-BG5Eag","GuildHall","guildhall-burbank-4","beerbar","4.5",166,"2",91505,"34.1845","-118.35"
"1271","IgXVVGcn4kAAryvVNChiKA","Dark Horse Tavern","dark-horse-tavern-los-angeles-2","newamerican","4",290,"2",91356,"34.1701","-118.536"
"1272","VEIJjk_gxiIKNkHFo6BGQQ","Baked It Myself","baked-it-myself-van-nuys-5","cafes","4.5",77,"2",91411,"34.1839","-118.45"
"1273","A8zZpMqXEI9Ua8ptF16huQ","Rustic Eatery","rustic-eatery-valencia","asianfusion","4",468,"2",91355,"34.4235","-118.579"
"1274","YqcySNBCtNDMqwCWZhzVrQ","California Bowl - Sushi & Teriyaki","california-bowl-sushi-and-teriyaki-van-nuys","japanese","4",128,"2",91411,"34.1871","-118.467"
"1275","KyBoi_LfEA1wAagvGP-IRA","Asado Urban Grill","asado-urban-grill-woodland-hills","newamerican","3.5",10,"2",91367,"34.1785","-118.604"
"1276","InESf0AKWCDp9LnlnoLMPw","Octopus Japanese Restaurant","octopus-japanese-restaurant-encino","japanese","3.5",969,"2",91436,"34.1588","-118.498"
"1277","I60KMv1XqPyQWC_K87yjqw","Rincon Criollo Peruvian Grill","rincon-criollo-peruvian-grill-reseda","peruvian","4.5",61,"1",91335,"34.2087","-118.519"
"1278","dPIEdC0Ojv5hC_gvi4MhHQ","OMGrill","omgrill-van-nuys","japanese","4",338,"1",91406,"34.2016","-118.496"
"1279","crG6o_2n9FL0Sx2huI9rJw","BCD Tofu House","bcd-tofu-house-reseda","korean","3.5",412,"2",91335,"34.2083","-118.527"
"1280","GMv_g-ln8ngd1e7u0sp0YQ","La Taverna Cubana","la-taverna-cubana-valley-village-2","cuban","4.5",213,"2",91607,"34.1693","-118.396"
"1281","oRAtYCxiPuD8vEhegMiEmQ","Durango's Tacos","durangos-tacos-los-angeles-2","mexican","5",22,"1",91606,"34.1864","-118.412"
"1282","wDwEvn8kNI2w0r0b7qLOCQ","La Maria","la-maria-north-hollywood","colombian","4",305,"2",91606,"34.1847","-118.36"
"1283","r9icxCzxuCu_3J330-FgRA","Chili's","chilis-northridge","tradamerican","3",378,"2",91324,"34.2377","-118.536"
"1284","Sq53XLRRfTbt_j09_Jt1aA","Cafe Graikos","cafe-graikos-northridge","greek","4",242,"2",91326,"34.2747","-118.556"
"1285","dPzCJBL7jH7dyMtk6x2NuQ","Mulberry Street Pizzeria","mulberry-street-pizzeria-encino-2","pizza","4",449,"2",91316,"34.1601","-118.505"
"1286","BdkzC2jmB5C1rmQYsbjgDA","Cicek's Chicken","ciceks-chicken-chatsworth","mediterranean","4",259,"1",91311,"34.2579","-118.58"
"1287","p1NVF3FLOqC09WZUby7M5w","Skaf's Grill","skafs-grill-north-hollywood","lebanese","4.5",485,"2",91606,"34.1797","-118.396"
"1460","N440qkrlysVkMY9xyhLDCg","Sizzler","sizzler-chatsworth","steak","3",166,"2",91311,"34.2573","-118.581"
"1288","iR03XRmmy8c7kSzVTj76UQ","Keitaro's Kitchen Japanese Cuisine","keitaros-kitchen-japanese-cuisine-tarzana-2","ramen","4.5",81,"2",91356,"34.173","-118.552"
"1289","GOqp-eJkS7EdYijtYGul7A","Hot Wings Cafe","hot-wings-cafe-sherman-oaks","chicken_wings","3",362,"2",91403,"34.1551","-118.449"
"1290","1B-Fcd6VuUY0Dcxi7118EA","Kosher Buffet","kosher-buffet-los-angeles","mediterranean","4.5",21,"2",91364,"34.2001","-118.571"
"1291","NtXZ9AZQNKWL7_WD1Y776A","The Local Peasant - Woodland Hills","the-local-peasant-woodland-hills-woodland-hills","gastropubs","4",1084,"2",91364,"34.1654","-118.625"
"1292","lF-FC3gp-yEOjcqq3ymQ5g","Dario's Mexican Restaurant","darios-mexican-restaurant-santa-clarita","bars","3.5",137,"2",91351,"34.4168","-118.476"
"1293","2k0XvRQdoqvIENfYXQekFA","Coco D’s","coco-d-s-reseda","juicebars","4",300,"1",91335,"34.2008","-118.527"
"1294","qfSSc5NBcCSRzgcproVp2g","Khao Soi Thai","khao-soi-thai-studio-city","thai","4.5",347,"2",91604,"34.1435","-118.399"
"1295","xsKdjreSNwK_x6MR1UPE2A","Cupid's Hot Dogs","cupids-hot-dogs-northridge","hotdog","3.5",211,"1",91325,"34.235","-118.528"
"1296","7a4lzuJMF2PDmB8UUcfi5A","Zankou Chicken","zankou-chicken-santa-clarita-4","lebanese","3",262,"2",91355,"34.4201","-118.562"
"1297","XrySuz6qrI9pTQUVviEgzA","Pho Hoan My","pho-hoan-my-los-angeles-5","vietnamese","4.5",44,"1",91306,"34.2009","-118.58"
"1298","R5Y4lnegexOOWjEHI16IyQ","Bubba Gump Shrimp Co.","bubba-gump-shrimp-co-universal-city-4","seafood","3.5",1040,"2",91608,"34.1361","-118.353"
"1299","_IcydsUvYjoOYYPpDop4uA","Puchica Guatemalan Bar & Grill","puchica-guatemalan-bar-and-grill-sherman-oaks","latin","4",404,"2",91403,"34.1523","-118.467"
"1300","2-1OPzUyCsXJ1TNKsgeBXQ","Pick Up Stix","pick-up-stix-granada-hills","chinese","3",116,"2",91344,"34.2647","-118.527"
"1301","yyvQI-rWjGQ0EgMtjwSydg","Honshu Sushi","honshu-sushi-chatsworth-2","sushi","4",360,"2",91311,"34.256","-118.579"
"1302","xGrwZElRSSlu7EXRIx-vog","Charcoal Korean BBQ","charcoal-korean-bbq-santa-clarita","korean","4",302,"2",91351,"34.4148","-118.47"
"1303","MHd2VCQnYHHg8HyQCAhiMQ","Katsu Japanese Cutlet","katsu-japanese-cutlet-northridge","japanese","3.5",47,"2",91324,"34.2561","-118.536"
"1304","kPC9utLk0iT3q3GB6T-hUw","Salt Creek Grille","salt-creek-grille-valencia-2","newamerican","3.5",590,"2",91355,"34.4178","-118.562"
"1305","wAO9SspiFBVSVicAekm94w","Hanabishi By Kyushu Ramen","hanabishi-by-kyushu-ramen-van-nuys","japanese","3.5",843,"2",91406,"34.2023","-118.468"
"1306","8WdfNtBG_xwRz-SKENaL8w","Shakey's Pizza Parlor","shakeys-pizza-parlor-northridge-4","pizza","2.5",253,"2",91326,"34.2581","-118.536"
"1307","HQGJQnYGzT7xtYOcR9mbXg","Small Island","small-island-northridge","ramen","3.5",297,"1",91324,"34.2437","-118.537"
"1308","JpS5OKx_2mNTGAJcaFgL1g","Sattdown Jamaican Grill","sattdown-jamaican-grill-studio-city","caribbean","4.5",616,"2",91604,"34.1401","-118.377"
"1309","XC4NniT721tFrn1mCIzzcQ","Ubatuba Acai - Northridge","ubatuba-acai-northridge-northridge-4","brazilian","4",246,"1",91324,"34.2465","-118.537"
"1310","ba5zD5nszDuv_a6Z1QTtEQ","District Pub","district-pub-north-hollywood","burgers","4.5",583,"2",91601,"34.166","-118.376"
"1311","kyP7AACD85E2IqXpSd3Rgw","Woodley Proper","woodley-proper-encino","tradamerican","4.5",162,"2",91436,"34.1572","-118.484"
"1312","aK9zv9Kyq9nzx6hrgR7y-A","Buffalo Wild Wings","buffalo-wild-wings-canyon-country-3","sportsbars","2",516,"2",91351,"34.4154","-118.471"
"1313","IFrGpJYQjzocwCTVZ6hjjw","Chilenazo","chilenazo-canoga-park","latin","4",159,"1",91303,"34.2021","-118.598"
"1314","pumg_ku-q9gvyd36qxX8Gg","Charcoal Grill Chicken","charcoal-grill-chicken-canyon-country-2","chickenshop","4.5",201,"1",91351,"34.416","-118.466"
"1315","7tKP4mI07i6A31QVBCr7Jg","California Chicken Cafe","california-chicken-cafe-chatsworth-2","tradamerican","3.5",376,"2",91304,"34.2351","-118.605"
"1316","w0OZX6psCJ5o_6Bnw1Y2gw","Crepissima","crepissima-valencia-2","creperies","5",32,"1",91355,"34.4442","-118.574"
"1317","GsPE2cHSL5aEo3xkcvGFvA","Tamales House","tamales-house-reseda","mexican","4.5",192,"1",91335,"34.2092","-118.536"
"1318","EGwHqJbYJKwn9djW7T_WtA","Sky Restaurant & Lounge","sky-restaurant-and-lounge-winnetka-3","mideastern","3.5",279,"2",91306,"34.221","-118.571"
"1319","y2swvB-EAGscVKG2lSYcHw","Sweetfin Poké","sweetfin-poké-woodland-hills","poke","3.5",273,"2",91367,"34.1841","-118.605"
"1320","lzSNgtpinPU9Rs0JoyBrbg","Crazy Falafel","crazy-falafel-los-angeles-5","falafel","4",171,"1",91356,"34.1726","-118.555"
"1321","miZKvKQmtK9YDBiT6lsk3A","Tamashii Ramen House","tamashii-ramen-house-north-hollywood","ramen","4",951,"2",91601,"34.1646","-118.371"
"1322","zpdXAS6MN4_1jS33KFt-qw","Fish Tail Grill & Poke","fish-tail-grill-and-poke-santa-clarita","seafood","4",699,"2",91355,"34.4427","-118.574"
"1323","EwySxm-u-29HHrf3-TknVg","King Kogy","king-kogy-santa-clarita-2","asianfusion","4.5",312,"2",91354,"34.4421","-118.573"
"1324","BoMtVSMcORHzrXB-IVW7AQ","Halal Boys","halal-boys-los-angeles-4","mediterranean","4.5",100,"2",91335,"34.2018","-118.554"
"1325","PRpAjnWGD0sdWPVPNIfC3Q","Burger Lounge","burger-lounge-los-angeles-6","burgers","4",295,"2",91403,"34.1547","-118.448"
"1326","e2oBZJQDiPil0zYbjfexsg","Daichan","daichan-studio-city","japanese","4.5",856,"2",91604,"34.1403","-118.376"
"1327","ks1gV724wTcfHNnqZuaUQA","Evergreen Restaurant","evergreen-restaurant-van-nuys","korean","4",201,"2",91406,"34.2015","-118.517"
"1328","fiS52Fz_5B7gjqzd-vm3WA","Hummus Bar & Grill","hummus-bar-and-grill-tarzana-2","mideastern","4",1047,"2",91356,"34.1713","-118.542"
"1329","dsLQYf8gTxm0X6Pesqo2Yg","Red Chili","red-chili-northridge","pakistani","3.5",328,"2",91325,"34.2285","-118.528"
"1330","ZaZ_yjGkaD--rIvfZ435xA","Marie Callender's Restaurant & Bakery","marie-callenders-restaurant-and-bakery-northridge","tradamerican","3",264,"2",91324,"34.2307","-118.554"
"1331","SeLeckiP0WNvnsKeGU_HwQ","Esso Mediterranean Bistro","esso-mediterranean-bistro-encino","mideastern","4.5",236,"2",91316,"34.1645","-118.523"
"1332","4cQulD5m4yCDtwnMc9kE1Q","Arcwood Wine Bar","arcwood-wine-bar-tarzana","wine_bars","4.5",144,"2",91356,"34.1701","-118.54"
"1333","Gt2371JUCBHeRHF7yMFk7w","Tacos Hell Yeah","tacos-hell-yeah-reseda-2","mexican","4",262,"1",91335,"34.2085","-118.519"
"1334","XvWjegMIeHXEPDIwIHwhKw","Round Table Pizza","round-table-pizza-chatsworth-2","pizza","4",133,"2",91311,"34.2574","-118.581"
"1335","A27oIYpKc_oIX2RbM9bg1Q","Teriyaki Plus","teriyaki-plus-chatsworth","japanese","4.5",190,"1",91311,"34.251","-118.606"
"1336","fQB-VaYjHfrFkMKsf49j0A","Dough Girl","dough-girl-van-nuys","pizza","4",573,"2",91406,"34.1871","-118.501"
"1337","qBR3nX2cPIRenDYbpoFmjA","SUGARFISH by sushi nozawa","sugarfish-by-sushi-nozawa-studio-city","japanese","4",872,"3",91604,"34.1403","-118.376"
"1338","w2SJi5JY_Ha1gi4GaR5VBQ","Hungry Fox","hungry-fox-north-hollywood","diners","4",1087,"2",91605,"34.2015","-118.424"
"1339","cgnW8GAYTk3JYixZQAgXPA","PSY Street Kitchen","psy-street-kitchen-los-angeles","burgers","4.5",285,"2",91403,"34.1525","-118.461"
"1340","XNaXcnRDHVe9ZNQOn2oc9Q","La Corona Bar & Grill","la-corona-bar-and-grill-van-nuys","sportsbars","4",234,"2",91406,"34.2015","-118.495"
"1341","W0HbLIPUUQbv9Kp5NEmqRw","Rustic Burger House","rustic-burger-house-santa-clarita-2","burgers","4",663,"2",91355,"34.4309","-118.556"
"1342","9XAv3CMw10fBlo6F0gMeRA","Top Sushi","top-sushi-canoga-park","japanese","4.5",274,"2",91304,"34.2192","-118.588"
"1343","RPvKo_1oNFkjB_Mc8bRdaA","Blu Jam Cafe","blu-jam-cafe-sherman-oaks-2","breakfast_brunch","4",1938,"2",91403,"34.1533","-118.461"
"1344","nDkikHxLTP2R2j47U1wIQA","California's Restaurant","californias-restaurant-universal-city","newamerican","4",7,"2",90068,"34.1381","-118.359"
